iter,random_start,ad_start,actual_ad,in_db,detected_ad,input_confidence,result
second_10_slice,676405,686405,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
third_10_slice,676405,696405,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
first_20_slice,676405,676405,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.0,True
second_20_slice,676405,686405,saajna,True,Furlenco presents the Home Sapiens-enc,0.01,True
thirty_second,676405,676405,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.0,True
first_10_slice,674068,674068,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
second_10_slice,674068,684068,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
third_10_slice,674068,694068,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
first_20_slice,674068,674068,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
second_20_slice,674068,684068,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
thirty_second,674068,674068,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
first_10_slice,674347,674347,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
second_10_slice,674347,684347,saajna,True,pizza_hut-enc,0.01,True
third_10_slice,674347,694347,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
first_20_slice,674347,674347,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
second_20_slice,674347,684347,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
thirty_second,674347,674347,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
first_10_slice,236068,236068,juice_wrld,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
second_10_slice,236068,246068,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
third_10_slice,236068,256068,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.02,True
first_20_slice,236068,236068,juice_wrld,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
second_20_slice,236068,246068,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
thirty_second,236068,236068,juice_wrld,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
first_10_slice,71317,71317,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
second_10_slice,71317,81317,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
third_10_slice,71317,91317,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.01,True
first_20_slice,71317,71317,juice_wrld,True,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.01,True
second_20_slice,71317,81317,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
thirty_second,71317,71317,juice_wrld,True,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.01,True
first_10_slice,423059,423059,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,OnePlus 12 - Smooth Beyond Belief-enc,0.04,False
second_10_slice,423059,433059,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
third_10_slice,423059,443059,Manyavar-enc,False,Manyavar-enc,0.01,True
first_20_slice,423059,423059,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,OnePlus 12 - Smooth Beyond Belief-enc,0.03,False
second_20_slice,423059,433059,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
thirty_second,423059,423059,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
first_10_slice,809639,809639,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
second_10_slice,809639,819639,saajna,True,No geometry box_ No problem for #SuperPapa!-enc,0.01,True
third_10_slice,809639,829639,saajna,True,subway-enc,0.01,True
first_20_slice,809639,809639,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
second_20_slice,809639,819639,saajna,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
thirty_second,809639,809639,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
first_10_slice,523636,523636,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.02,True
second_10_slice,523636,533636,Furlenco presents the Home Sapiens-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.07,False
third_10_slice,523636,543636,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.08,True
first_20_slice,523636,523636,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.02,True
second_20_slice,523636,533636,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.07,True
thirty_second,523636,523636,Furlenco presents the Home Sapiens-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.03,False
first_10_slice,66611,66611,juice_wrld,True,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.01,True
second_10_slice,66611,76611,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
third_10_slice,66611,86611,juice_wrld,True,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.01,True
first_20_slice,66611,66611,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
second_20_slice,66611,76611,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
thirty_second,66611,66611,juice_wrld,True,Play it different  CRED-enc,0.01,True
first_10_slice,676038,676038,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
second_10_slice,676038,686038,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
third_10_slice,676038,696038,saajna,True,Still watching Vlogs_ Switch to Voyaging with Ayushmann & Agoda Deals (Goa)  #SeeTheWorldForLess-enc,0.01,True
first_20_slice,676038,676038,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
second_20_slice,676038,686038,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
thirty_second,676038,676038,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
first_10_slice,544806,544806,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.09,True
second_10_slice,544806,554806,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.12,True
third_10_slice,544806,564806,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.12,True
first_20_slice,544806,544806,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.08,True
second_20_slice,544806,554806,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.1,True
thirty_second,544806,544806,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.08,True
first_10_slice,766237,766237,saajna,True,Furlenco presents the Home Sapiens-enc,0.01,True
second_10_slice,766237,776237,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
third_10_slice,766237,786237,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
first_20_slice,766237,766237,saajna,True,Furlenco presents the Home Sapiens-enc,0.02,True
second_20_slice,766237,776237,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
thirty_second,766237,766237,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_10_slice,221257,221257,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
second_10_slice,221257,231257,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.02,True
third_10_slice,221257,241257,juice_wrld,True,Still watching Vlogs_ Switch to Voyaging with Ayushmann & Agoda Deals (Goa)  #SeeTheWorldForLess-enc,0.01,True
first_20_slice,221257,221257,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
second_20_slice,221257,231257,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
thirty_second,221257,221257,juice_wrld,True,pizza_hut-enc,0.01,True
first_10_slice,396180,396180,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,False
second_10_slice,396180,406180,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.04,True
third_10_slice,396180,416180,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
first_20_slice,396180,396180,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
second_20_slice,396180,406180,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
thirty_second,396180,396180,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
first_10_slice,244650,244650,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.02,True
second_10_slice,244650,254650,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.01,True
third_10_slice,244650,264650,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.02,True
first_20_slice,244650,244650,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.01,True
second_20_slice,244650,254650,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.01,True
thirty_second,244650,244650,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.01,True
first_10_slice,393504,393504,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
second_10_slice,393504,403504,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
third_10_slice,393504,413504,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,OnePlus 12 - Smooth Beyond Belief-enc,0.04,False
first_20_slice,393504,393504,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
second_20_slice,393504,403504,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
thirty_second,393504,393504,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
first_10_slice,704658,704658,saajna,True,Be Extraordinary Everyday With Myntra-enc,0.01,True
second_10_slice,704658,714658,saajna,True,Furlenco presents the Home Sapiens-enc,0.02,True
third_10_slice,704658,724658,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
first_20_slice,704658,704658,saajna,True,verizon-enc,0.02,True
second_20_slice,704658,714658,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
thirty_second,704658,704658,saajna,True,verizon-enc,0.02,True
first_10_slice,737386,737386,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_10_slice,737386,747386,saajna,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
third_10_slice,737386,757386,saajna,True,Urban Company  Salon at Home-enc,0.01,True
first_20_slice,737386,737386,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_20_slice,737386,747386,saajna,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
thirty_second,737386,737386,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_10_slice,17760,17760,subway-enc,False,subway-enc,0.02,True
second_10_slice,17760,27760,subway-enc,False,subway-enc,0.03,True
third_10_slice,17760,37760,subway-enc,False,subway-enc,0.03,True
first_20_slice,17760,17760,subway-enc,False,subway-enc,0.03,True
second_20_slice,17760,27760,subway-enc,False,subway-enc,0.03,True
thirty_second,17760,17760,subway-enc,False,subway-enc,0.03,True
first_10_slice,442795,442795,Manyavar-enc,False,Manyavar-enc,0.01,True
second_10_slice,442795,452795,Manyavar-enc,False,Manyavar-enc,0.02,True
third_10_slice,442795,462795,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.01,True
first_20_slice,442795,442795,Manyavar-enc,False,Manyavar-enc,0.01,True
second_20_slice,442795,452795,Manyavar-enc,False,Manyavar-enc,0.01,True
thirty_second,442795,442795,Manyavar-enc,False,Manyavar-enc,0.01,True
first_10_slice,350248,350248,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
second_10_slice,350248,360248,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
third_10_slice,350248,370248,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_20_slice,350248,350248,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
second_20_slice,350248,360248,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
thirty_second,350248,350248,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_10_slice,862080,862080,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.03,False
second_10_slice,862080,872080,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.02,False
third_10_slice,862080,882080,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight)-enc,0.01,True
first_20_slice,862080,862080,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.03,False
second_20_slice,862080,872080,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.02,False
thirty_second,862080,862080,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.02,False
first_10_slice,704772,704772,saajna,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.06,True
second_10_slice,704772,714772,saajna,True,Be Extraordinary Everyday With Myntra-enc,0.01,True
third_10_slice,704772,724772,saajna,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.06,True
first_20_slice,704772,704772,saajna,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.04,True
second_20_slice,704772,714772,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
thirty_second,704772,704772,saajna,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.05,True
first_10_slice,310678,310678,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
second_10_slice,310678,320678,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
third_10_slice,310678,330678,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
first_20_slice,310678,310678,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
second_20_slice,310678,320678,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
